county_fips,county_name,state_name,state_code,population
18159.0,Tipton County,IN,IN,25595
40073.0,Kingfisher County,OK,OK,5661
51005.0,Alleghany County,VA,VA,17075
19145.0,Page County,IA,IA,19788
29121.0,Macon County,MO,MO,15060
22049.0,Jackson Parish,LA,LA,20836
12045.0,Gulf County,FL,FL,15526
48371.0,Pecos County,TX,TX,8374
51830.0,Williamsburg City,VA,VA,5207
35057.0,Torrance County,NM,NM,7665
19079.0,Hamilton County,IA,IA,23877
1029.0,Cleburne County,AL,AL,28197
26113.0,Missaukee County,MI,MI,5632
26011.0,Arenac County,MI,MI,8083
29117.0,Livingston County,MO,MO,18711
21069.0,Fleming County,KY,KY,15123
48239.0,Jackson County,TX,TX,25103
37121.0,Mitchell County,NC,NC,12123
27143.0,Sibley County,MN,MN,15754
17149.0,Pike County,IL,IL,6679
47007.0,Bledsoe County,TN,TN,20901
26053.0,Gogebic County,MI,MI,5236
19109.0,Kossuth County,IA,IA,12446
48255.0,Karnes County,TX,TX,9443
1065.0,Hale County,AL,AL,28154
46027.0,Clay County,SD,SD,20463
29073.0,Gasconade County,MO,MO,27483
51685.0,Manassas Park City,VA,VA,13555
51125.0,Nelson County,VA,VA,23752
13221.0,Oglethorpe County,GA,GA,21669
22059.0,LaSalle Parish,LA,LA,5148
21123.0,Larue County,KY,KY,18395
27129.0,Renville County,MN,MN,25421
13161.0,Jeff Davis County,GA,GA,27933
48353.0,Nolan County,TX,TX,28505
51043.0,Clarke County,VA,VA,9895
56007.0,Carbon County,WY,WY,26664
5021.0,Clay County,AR,AR,22396
19129.0,Mills County,IA,IA,16023
17139.0,Moultrie County,IL,IL,15699
54103.0,Wetzel County,WV,WV,14715
21191.0,Pendleton County,KY,KY,24169
39067.0,Harrison County,OH,OH,25109
49037.0,San Juan County,UT,UT,21163
19085.0,Harrison County,IA,IA,25960
29065.0,Dent County,MO,MO,10782
48389.0,Reeves County,TX,TX,27641
8071.0,Las Animas County,CO,CO,23792
42057.0,Fulton County,PA,PA,21724
21119.0,Knott County,KY,KY,7817
28129.0,Smith County,MS,MS,20096
13159.0,Jasper County,GA,GA,23880
22027.0,Claiborne Parish,LA,LA,27346
19023.0,Butler County,IA,IA,10299
20011.0,Bourbon County,KS,KS,14917
12065.0,Jefferson County,FL,FL,28958
31151.0,Saline County,NE,NE,23073
51610.0,Falls Church City,VA,VA,8267
47015.0,Cannon County,TN,TN,9406
40023.0,Choctaw County,OK,OK,29837
17127.0,Massac County,IL,IL,22826
54031.0,Hardy County,WV,WV,29981
51051.0,Dickenson County,VA,VA,15382
45017.0,Calhoun County,SC,SC,9437
1027.0,Clay County,AL,AL,10435
29039.0,Cedar County,MO,MO,29819
55107.0,Rusk County,WI,WI,9107
40035.0,Craig County,OK,OK,5560
37173.0,Swain County,NC,NC,17329
39121.0,Noble County,OH,OH,26932
31185.0,York County,NE,NE,6826
21065.0,Estill County,KY,KY,16421
19141.0,O Brien County,IA,IA,17265
54087.0,Roane County,WV,WV,12629
40005.0,Atoka County,OK,OK,13325
19005.0,Allamakee County,IA,IA,24522
21221.0,Trigg County,KY,KY,12693
27113.0,Pennington County,MN,MN,13264
16041.0,Franklin County,ID,ID,17686
13251.0,Screven County,GA,GA,18716
47033.0,Crockett County,TN,TN,29226
27159.0,Wadena County,MN,MN,11721
55099.0,Price County,WI,WI,28386
28147.0,Walthall County,MS,MS,25609
12047.0,Hamilton County,FL,FL,24362
17193.0,White County,IL,IL,12373
39115.0,Morgan County,OH,OH,10907
2130.0,Ketchikan Gateway Borough,AK,AK,27481
48505.0,Zapata County,TX,TX,21127
27043.0,Faribault County,MN,MN,10656
1075.0,Lamar County,AL,AL,13984
22127.0,Winn Parish,LA,LA,25643
40099.0,Murray County,OK,OK,13286
18111.0,Newton County,IN,IN,10901
12013.0,Calhoun County,FL,FL,9917
30035.0,Glacier County,MT,MT,13429
17189.0,Washington County,IL,IL,19716
37041.0,Chowan County,NC,NC,20795
25019.0,Nantucket County,MA,MA,16138
21225.0,Union County,KY,KY,7530
48059.0,Callahan County,TX,TX,23344
21175.0,Morgan County,KY,KY,28429
38053.0,McKenzie County,ND,ND,22432
51113.0,Madison County,VA,VA,10772
56009.0,Converse County,WY,WY,20476
48455.0,Trinity County,TX,TX,23913
28041.0,Greene County,MS,MS,20751
5065.0,Izard County,AR,AR,7964
21025.0,Breathitt County,KY,KY,12137
17053.0,Ford County,IL,IL,22347
48313.0,Madison County,TX,TX,21920
47161.0,Stewart County,TN,TN,18891
48093.0,Comanche County,TX,TX,12340
45009.0,Bamberg County,SC,SC,28563
39111.0,Monroe County,OH,OH,12967
51690.0,Martinsville City,VA,VA,17415
47061.0,Grundy County,TN,TN,16871
28013.0,Calhoun County,MS,MS,16916
40063.0,Hughes County,OK,OK,13734
29151.0,Osage County,MO,MO,5845
16043.0,Fremont County,ID,ID,27161
55011.0,Buffalo County,WI,WI,24420
17025.0,Clay County,IL,IL,27331
53051.0,Pend Oreille County,WA,WA,7494
1041.0,Crenshaw County,AL,AL,17677
6051.0,Mono County,CA,CA,24103
20085.0,Jackson County,KS,KS,23268
8007.0,Archuleta County,CO,CO,17330
21135.0,Lewis County,KY,KY,25733
8081.0,Moffat County,CO,CO,10179
17087.0,Johnson County,IL,IL,11610
17125.0,Mason County,IL,IL,11430
51007.0,Amelia County,VA,VA,12154
2150.0,Kodiak Island Borough,AK,AK,18828
30003.0,Big Horn County,MT,MT,15145
19029.0,Cass County,IA,IA,11488
48279.0,Lamb County,TX,TX,26121
22013.0,Bienville Parish,LA,LA,27909
16079.0,Shoshone County,ID,ID,8850
26039.0,Crawford County,MI,MI,22073
5079.0,Lincoln County,AR,AR,18564
17017.0,Cass County,IL,IL,26559
21197.0,Powell County,KY,KY,10078
21109.0,Jackson County,KY,KY,17168
37143.0,Perquimans County,NC,NC,10448
21233.0,Webster County,KY,KY,22563
19197.0,Wright County,IA,IA,14074
26141.0,Presque Isle County,MI,MI,11406
29133.0,Mississippi County,MO,MO,29975
28135.0,Tallahatchie County,MS,MS,28291
5061.0,Howard County,AR,AR,13800
48487.0,Wilbarger County,TX,TX,19083
49027.0,Millard County,UT,UT,6638
13271.0,Telfair County,GA,GA,27055
39163.0,Vinton County,OH,OH,28312
1023.0,Choctaw County,AL,AL,15340
28005.0,Amite County,MS,MS,6382
54007.0,Braxton County,WV,WV,6403
21011.0,Bath County,KY,KY,14011
56015.0,Goshen County,WY,WY,8292
21033.0,Caldwell County,KY,KY,14011
47121.0,Meigs County,TN,TN,5419
29123.0,Madison County,MO,MO,17411
28161.0,Yalobusha County,MS,MS,9517
13023.0,Bleckley County,GA,GA,24686
20001.0,Allen County,KS,KS,29241
48351.0,Newton County,TX,TX,20422
27023.0,Chippewa County,MN,MN,14700
48063.0,Camp County,TX,TX,29254
18131.0,Pulaski County,IN,IN,10693
54063.0,Monroe County,WV,WV,5767
47101.0,Lewis County,TN,TN,23428
1119.0,Sumter County,AL,AL,19818
13049.0,Charlton County,GA,GA,6549
21031.0,Butler County,KY,KY,14956
35007.0,Colfax County,NM,NM,11140
51735.0,Poquoson City,VA,VA,15837
48115.0,Dawson County,TX,TX,8716
5137.0,Stone County,AR,AR,9481
17129.0,Menard County,IL,IL,29282
19075.0,Grundy County,IA,IA,11548
13193.0,Macon County,GA,GA,23677
19007.0,Appanoose County,IA,IA,9837
13281.0,Towns County,GA,GA,12758
30089.0,Sanders County,MT,MT,15900
37137.0,Pamlico County,NC,NC,28177
26085.0,Lake County,MI,MI,29022
12037.0,Franklin County,FL,FL,12993
51131.0,Northampton County,VA,VA,27391
18125.0,Pike County,IN,IN,10542
21219.0,Todd County,KY,KY,27740
19175.0,Union County,IA,IA,29817
17061.0,Greene County,IL,IL,19828
12043.0,Glades County,FL,FL,28764
21061.0,Edmonson County,KY,KY,21052
49029.0,Morgan County,UT,UT,7385
13079.0,Crawford County,GA,GA,19308
18009.0,Blackford County,IN,IN,25652
27071.0,Koochiching County,MN,MN,5671
54089.0,Summers County,WV,WV,5163
5081.0,Little River County,AR,AR,13656
5049.0,Fulton County,AR,AR,16234
30043.0,Jefferson County,MT,MT,25976
28077.0,Lawrence County,MS,MS,9795
19037.0,Chickasaw County,IA,IA,15634
48379.0,Rains County,TX,TX,9798
48343.0,Morris County,TX,TX,27420
51111.0,Lunenburg County,VA,VA,23739
53059.0,Skamania County,WA,WA,27271
30017.0,Custer County,MT,MT,29345
8099.0,Prowers County,CO,CO,15749
16021.0,Boundary County,ID,ID,10827
51133.0,Northumberland County,VA,VA,9719
41049.0,Morrow County,OR,OR,5593
29115.0,Linn County,MO,MO,26223
21229.0,Washington County,KY,KY,12394
19119.0,Lyon County,IA,IA,19056
48445.0,Terry County,TX,TX,24877
20115.0,Marion County,KS,KS,27548
21153.0,Magoffin County,KY,KY,15636
16073.0,Owyhee County,ID,ID,24056
29067.0,Douglas County,MO,MO,25584
17123.0,Marshall County,IL,IL,5016
1035.0,Conecuh County,AL,AL,8191
19165.0,Shelby County,IA,IA,5392
29011.0,Barton County,MO,MO,11272
40061.0,Haskell County,OK,OK,21955
48387.0,Red River County,TX,TX,8631
56003.0,Big Horn County,WY,WY,11172
49023.0,Juab County,UT,UT,14312
29063.0,DeKalb County,MO,MO,28561
38071.0,Ramsey County,ND,ND,29817
47087.0,Jackson County,TN,TN,25281
28111.0,Perry County,MS,MS,29507
19035.0,Cherokee County,IA,IA,23663
51037.0,Charlotte County,VA,VA,28835
26071.0,Iron County,MI,MI,13906
13093.0,Dooly County,GA,GA,22159
5041.0,Desha County,AR,AR,28253
35051.0,Sierra County,NM,NM,23631
16081.0,Teton County,ID,ID,28472
27033.0,Cottonwood County,MN,MN,21462
8105.0,Rio Grande County,CO,CO,13080
16085.0,Valley County,ID,ID,12099
51081.0,Greensville County,VA,VA,25310
30027.0,Fergus County,MT,MT,28724
47169.0,Trousdale County,TN,TN,19916
47039.0,Decatur County,TN,TN,12083
40107.0,Okfuskee County,OK,OK,27614
13149.0,Heard County,GA,GA,14223
17185.0,Wabash County,IL,IL,9940
21159.0,Martin County,KY,KY,24655
29139.0,Montgomery County,MO,MO,8456
48297.0,Live Oak County,TX,TX,12788
30083.0,Richland County,MT,MT,29983
48475.0,Ward County,TX,TX,29034
28065.0,Jefferson Davis County,MS,MS,7711
46079.0,Lake County,SD,SD,16280
48031.0,Blanco County,TX,TX,23052
29223.0,Wayne County,MO,MO,21531
13191.0,McIntosh County,GA,GA,27804
21171.0,Monroe County,KY,KY,17089
27165.0,Watonwan County,MN,MN,15142
27121.0,Pope County,MN,MN,21749
37187.0,Washington County,NC,NC,20587
13005.0,Bacon County,GA,GA,14866
21187.0,Owen County,KY,KY,9531
21087.0,Green County,KY,KY,17686
54023.0,Grant County,WV,WV,10330
29181.0,Ripley County,MO,MO,10510
40103.0,Noble County,OK,OK,13964
40149.0,Washita County,OK,OK,11493
37043.0,Clay County,NC,NC,15759
51183.0,Sussex County,VA,VA,10439
51103.0,Lancaster County,VA,VA,19473
37005.0,Alleghany County,NC,NC,14765
19115.0,Louisa County,IA,IA,18279
40127.0,Pushmataha County,OK,OK,11511
13043.0,Candler County,GA,GA,16483
30085.0,Roosevelt County,MT,MT,28888
22091.0,Saint Helena Parish,LA,LA,22630
38003.0,Barnes County,ND,ND,25223
2185.0,North Slope Borough,AK,AK,29935
19081.0,Hancock County,IA,IA,7376
27075.0,Lake County,MN,MN,24393
31013.0,Box Butte County,NE,NE,16824
26097.0,Mackinac County,MI,MI,23211
13099.0,Early County,GA,GA,11979
21041.0,Carroll County,KY,KY,14832
53043.0,Lincoln County,WA,WA,17504
13109.0,Evans County,GA,GA,29953
29017.0,Bollinger County,MO,MO,25669
19189.0,Winnebago County,IA,IA,11910
31145.0,Red Willow County,NE,NE,29945
1131.0,Wilcox County,AL,AL,19089
51119.0,Middlesex County,VA,VA,7196
38099.0,Walsh County,ND,ND,25131
31041.0,Custer County,NE,NE,10978
21131.0,Leslie County,KY,KY,26991
51057.0,Essex County,VA,VA,22153
31037.0,Colfax County,NE,NE,5780
19077.0,Guthrie County,IA,IA,14908
5011.0,Bradley County,AR,AR,11303
37073.0,Gates County,NC,NC,19686
17035.0,Cumberland County,IL,IL,8983
19131.0,Mitchell County,IA,IA,14503
18025.0,Crawford County,IN,IN,21905
30009.0,Carbon County,MT,MT,18070
40069.0,Johnston County,OK,OK,28953
1037.0,Coosa County,AL,AL,17232
16087.0,Washington County,ID,ID,27168
48159.0,Franklin County,TX,TX,9583
28103.0,Noxubee County,MS,MS,10946
5017.0,Chicot County,AR,AR,26325
1011.0,Bullock County,AL,AL,27651
37029.0,Camden County,NC,NC,21377
1085.0,Lowndes County,AL,AL,12128
19137.0,Montgomery County,IA,IA,16889
29173.0,Ralls County,MO,MO,17275
22065.0,Madison Parish,LA,LA,7461
21169.0,Metcalfe County,KY,KY,19291
46109.0,Roberts County,SD,SD,19036
48077.0,Clay County,TX,TX,16435
5109.0,Pike County,AR,AR,5685
20131.0,Nemaha County,KS,KS,23544
31089.0,Holt County,NE,NE,28415
46019.0,Butte County,SD,SD,17258
29089.0,Howard County,MO,MO,26725
26001.0,Alcona County,MI,MI,20990
40085.0,Love County,OK,OK,21422
48357.0,Ochiltree County,TX,TX,15736
19069.0,Franklin County,IA,IA,9875
5105.0,Perry County,AR,AR,22640
28015.0,Carroll County,MS,MS,16182
19107.0,Keokuk County,IA,IA,29081
29111.0,Lewis County,MO,MO,7196
27063.0,Jackson County,MN,MN,12165
48131.0,Duval County,TX,TX,20997
13235.0,Pulaski County,GA,GA,19215
20117.0,Marshall County,KS,KS,5301
48403.0,Sabine County,TX,TX,28911
19025.0,Calhoun County,IA,IA,27765
22123.0,West Carroll Parish,LA,LA,22030
28143.0,Tunica County,MS,MS,19571
28097.0,Montgomery County,MS,MS,14951
8125.0,Yuma County,CO,CO,25714
28155.0,Webster County,MS,MS,15773
5127.0,Scott County,AR,AR,28387
29079.0,Grundy County,MO,MO,21140
48507.0,Zavala County,TX,TX,24921
48399.0,Runnels County,TX,TX,18057
18101.0,Martin County,IN,IN,17500
13173.0,Lanier County,GA,GA,25942
48369.0,Parmer County,TX,TX,27963
18155.0,Switzerland County,IN,IN,29858
49015.0,Emery County,UT,UT,20921
19161.0,Sac County,IA,IA,16870
27151.0,Swift County,MN,MN,9082
38055.0,McLean County,ND,ND,18718
48315.0,Marion County,TX,TX,25567
19039.0,Clarke County,IA,IA,15517
27133.0,Rock County,MN,MN,8754
38061.0,Mountrail County,ND,ND,6724
22021.0,Caldwell Parish,LA,LA,6376
51049.0,Cumberland County,VA,VA,13706
27149.0,Stevens County,MN,MN,13894
20107.0,Linn County,KS,KS,23037
2261.0,Valdez Cordova Borough,AK,AK,23450
13317.0,Wilkes County,GA,GA,21406
49019.0,Grand County,UT,UT,23844
19091.0,Humboldt County,IA,IA,10926
27173.0,Yellow Medicine County,MN,MN,11251
13155.0,Irwin County,GA,GA,14496
29093.0,Iron County,MO,MO,28679
31179.0,Wayne County,NE,NE,8300
45065.0,McCormick County,SC,SC,27663
31033.0,Cheyenne County,NE,NE,13553
40077.0,Latimer County,OK,OK,28737
4011.0,Greenlee County,AZ,AZ,8727
13053.0,Chattahoochee County,GA,GA,27656
20013.0,Brown County,KS,KS,27379
37103.0,Jones County,NC,NC,21898
16009.0,Benewah County,ID,ID,21832
48043.0,Brewster County,TX,TX,11019
40105.0,Nowata County,OK,OK,20463
20159.0,Rice County,KS,KS,26727
19089.0,Howard County,IA,IA,15047
19063.0,Emmet County,IA,IA,29417
8019.0,Clear Creek County,CO,CO,16754
30001.0,Beaverhead County,MT,MT,7520
30023.0,Deer Lodge County,MT,MT,8081
31081.0,Hamilton County,NE,NE,6428
21053.0,Clinton County,KY,KY,8967
27117.0,Pipestone County,MN,MN,11445
46023.0,Charles Mix County,SD,SD,19566
17079.0,Jasper County,IL,IL,19042
13167.0,Johnson County,GA,GA,16329
20151.0,Pratt County,KS,KS,7159
29185.0,Saint Clair County,MO,MO,10132
28069.0,Kemper County,MS,MS,23931
32033.0,White Pine County,NV,NV,24363
55041.0,Forest County,WI,WI,19933
21149.0,McLean County,KY,KY,15473
48425.0,Somervell County,TX,TX,24033
26119.0,Montmorency County,MI,MI,29889
48429.0,Stephens County,TX,TX,15805
22025.0,Catahoula Parish,LA,LA,8083
28021.0,Claiborne County,MS,MS,22421
13253.0,Seminole County,GA,GA,18944
13273.0,Terrell County,GA,GA,24873
27089.0,Marshall County,MN,MN,12604
19051.0,Davis County,IA,IA,28928
21091.0,Hancock County,KY,KY,20379
20029.0,Cloud County,KS,KS,24018
31039.0,Cuming County,NE,NE,8983
30021.0,Dawson County,MT,MT,6778
21055.0,Crittenden County,KY,KY,29286
19147.0,Palo Alto County,IA,IA,10110
21139.0,Livingston County,KY,KY,26573
31137.0,Phelps County,NE,NE,17087
13319.0,Wilkinson County,GA,GA,28762
30095.0,Stillwater County,MT,MT,22508
26003.0,Alger County,MI,MI,22081
48335.0,Mitchell County,TX,TX,7179
51159.0,Richmond County,VA,VA,14596
29149.0,Oregon County,MO,MO,10251
29025.0,Caldwell County,MO,MO,14235
13287.0,Turner County,GA,GA,23313
13315.0,Wilcox County,GA,GA,19871
48127.0,Dimmit County,TX,TX,6013
5077.0,Lee County,AR,AR,21610
19073.0,Greene County,IA,IA,28705
56035.0,Sublette County,WY,WY,6828
40011.0,Blaine County,OK,OK,12909
19133.0,Monona County,IA,IA,10588
40151.0,Woods County,OK,OK,18109
6049.0,Modoc County,CA,CA,7023
16035.0,Clearwater County,ID,ID,26350
20205.0,Wilson County,KS,KS,19537
28157.0,Wilkinson County,MS,MS,10891
1105.0,Perry County,AL,AL,6080
13209.0,Montgomery County,GA,GA,10036
21143.0,Lyon County,KY,KY,20379
21077.0,Gallatin County,KY,KY,15822
13165.0,Jenkins County,GA,GA,7563
18007.0,Benton County,IN,IN,8292
54085.0,Ritchie County,WV,WV,8586
35037.0,Quay County,NM,NM,21087
29153.0,Ozark County,MO,MO,21100
13141.0,Hancock County,GA,GA,25815
19117.0,Lucas County,IA,IA,28225
29137.0,Monroe County,MO,MO,11643
46125.0,Turner County,SD,SD,8959
48009.0,Archer County,TX,TX,16005
56031.0,Platte County,WY,WY,15775
29033.0,Carroll County,MO,MO,5161
51115.0,Mathews County,VA,VA,21029
27029.0,Clearwater County,MN,MN,21977
5097.0,Montgomery County,AR,AR,19226
2220.0,Sitka Borough,AK,AK,16154
40075.0,Kiowa County,OK,OK,17080
21223.0,Trimble County,KY,KY,8390
30057.0,Madison County,MT,MT,10997
48237.0,Jack County,TX,TX,27738
30087.0,Rosebud County,MT,MT,17693
29125.0,Maries County,MO,MO,22047
56019.0,Johnson County,WY,WY,14324
31107.0,Knox County,NE,NE,5541
18171.0,Warren County,IN,IN,26817
29085.0,Hickory County,MO,MO,10093
29061.0,Daviess County,MO,MO,18428
54101.0,Webster County,WV,WV,16166
38057.0,Mercer County,ND,ND,22251
31027.0,Cedar County,NE,NE,21063
54095.0,Tyler County,WV,WV,15258
21023.0,Bracken County,KY,KY,21044
31045.0,Dawes County,NE,NE,10469
20031.0,Coffey County,KS,KS,11256
46033.0,Custer County,SD,SD,15720
31023.0,Butler County,NE,NE,6169
12067.0,Lafayette County,FL,FL,5830
47135.0,Perry County,TN,TN,6651
31101.0,Keith County,NE,NE,22520
5117.0,Prairie County,AR,AR,24194
45005.0,Allendale County,SC,SC,14518
13003.0,Atkinson County,GA,GA,18258
28019.0,Choctaw County,MS,MS,21184
26013.0,Baraga County,MI,MI,6019
51620.0,Franklin City,VA,VA,26621
47083.0,Houston County,TN,TN,15028
29081.0,Harrison County,MO,MO,17448
27101.0,Murray County,MN,MN,17485
48193.0,Hamilton County,TX,TX,6283
26135.0,Oscoda County,MI,MI,22043
54015.0,Clay County,WV,WV,23394
41037.0,Lake County,OR,OR,29974
37075.0,Graham County,NC,NC,6733
20027.0,Clay County,KS,KS,23509
8113.0,San Miguel County,CO,CO,23555
13289.0,Twiggs County,GA,GA,29650
17065.0,Hamilton County,IL,IL,21230
38097.0,Traill County,ND,ND,19472
54075.0,Pocahontas County,WV,WV,17889
26153.0,Schoolcraft County,MI,MI,8471
12077.0,Liberty County,FL,FL,14028
48405.0,San Augustine County,TX,TX,27008
16059.0,Lemhi County,ID,ID,13329
54017.0,Doddridge County,WV,WV,7097
28053.0,Humphreys County,MS,MS,19082
20193.0,Thomas County,KS,KS,26452
31147.0,Richardson County,NE,NE,18930
5129.0,Searcy County,AR,AR,15077
13269.0,Taylor County,GA,GA,11397
16077.0,Power County,ID,ID,7757
1063.0,Greene County,AL,AL,25304
48083.0,Coleman County,TX,TX,29570
21007.0,Ballard County,KY,KY,23284
20003.0,Anderson County,KS,KS,23994
22081.0,Red River Parish,LA,LA,28284
56043.0,Washakie County,WY,WY,22833
40093.0,Major County,OK,OK,10017
19053.0,Decatur County,IA,IA,21370
48501.0,Yoakum County,TX,TX,12999
28037.0,Franklin County,MS,MS,27436
28009.0,Benton County,MS,MS,15195
31121.0,Merrick County,NE,NE,7096
13181.0,Lincoln County,GA,GA,20433
48307.0,McCulloch County,TX,TX,27788
49025.0,Kane County,UT,UT,15595
5025.0,Cleveland County,AR,AR,20941
48495.0,Winkler County,TX,TX,24715
54073.0,Pleasants County,WV,WV,20078
19135.0,Monroe County,IA,IA,28846
29057.0,Dade County,MO,MO,10105
8021.0,Conejos County,CO,CO,24362
13309.0,Wheeler County,GA,GA,7839
47027.0,Clay County,TN,TN,8384
13197.0,Marion County,GA,GA,15851
30105.0,Valley County,MT,MT,15053
46051.0,Grant County,SD,SD,18493
20043.0,Doniphan County,KS,KS,22069
16015.0,Boise County,ID,ID,19139
21181.0,Nicholas County,KY,KY,12531
54021.0,Gilmer County,WV,WV,9283
22035.0,East Carroll Parish,LA,LA,12736
20095.0,Kingman County,KS,KS,12710
41025.0,Harney County,OR,OR,6619
48069.0,Castro County,TX,TX,18975
19195.0,Worth County,IA,IA,17835
19001.0,Adair County,IA,IA,28252
29041.0,Chariton County,MO,MO,20261
20067.0,Grant County,KS,KS,6431
8065.0,Lake County,CO,CO,14067
21063.0,Elliott County,KY,KY,9713
46067.0,Hutchinson County,SD,SD,14557
51157.0,Rappahannock County,VA,VA,14435
5101.0,Newton County,AR,AR,9998
41063.0,Wallowa County,OR,OR,5162
55091.0,Pepin County,WI,WI,6974
50013.0,Grand Isle County,VT,VT,24675
51678.0,Lexington City,VA,VA,13461
28063.0,Jefferson County,MS,MS,22015
31139.0,Pierce County,NE,NE,22289
21129.0,Lee County,KY,KY,7014
41023.0,Grant County,OR,OR,14833
31095.0,Jefferson County,NE,NE,12896
53019.0,Ferry County,WA,WA,5204
19177.0,Van Buren County,IA,IA,21965
47095.0,Lake County,TN,TN,27059
56011.0,Crook County,WY,WY,14032
29203.0,Shannon County,MO,MO,10347
48111.0,Dallam County,TX,TX,7643
30007.0,Broadwater County,MT,MT,13017
42053.0,Forest County,PA,PA,23681
48047.0,Brooks County,TX,TX,22258
18161.0,Union County,IN,IN,10560
19151.0,Pocahontas County,IA,IA,20892
48175.0,Goliad County,TX,TX,19531
8063.0,Kit Carson County,CO,CO,22073
40141.0,Tillman County,OK,OK,9000
48437.0,Swisher County,TX,TX,19289
30005.0,Blaine County,MT,MT,22055
31127.0,Nemaha County,NE,NE,12927
46009.0,Bon Homme County,SD,SD,20562
16029.0,Caribou County,ID,ID,6171
19093.0,Ida County,IA,IA,26975
46047.0,Fall River County,SD,SD,16918
48017.0,Bailey County,TX,TX,14135
49001.0,Beaver County,UT,UT,11342
48283.0,La Salle County,TX,TX,22833
30077.0,Powell County,MT,MT,16929
17169.0,Schuyler County,IL,IL,7539
38067.0,Pembina County,ND,ND,8959
5095.0,Monroe County,AR,AR,18183
56045.0,Weston County,WY,WY,27669
20197.0,Wabaunsee County,KS,KS,10432
2240.0,Southeast Fairbanks Borough,AK,AK,25644
48391.0,Refugio County,TX,TX,23745
54093.0,Tucker County,WV,WV,27548
51036.0,Charles City County,VA,VA,25054
31173.0,Thurston County,NE,NE,6753
8055.0,Huerfano County,CO,CO,29484
48075.0,Childress County,TX,TX,23322
27073.0,Lac Qui Parle County,MN,MN,29946
20167.0,Russell County,KS,KS,27360
13065.0,Clinch County,GA,GA,15123
31021.0,Burt County,NE,NE,21376
19071.0,Fremont County,IA,IA,11588
47067.0,Hancock County,TN,TN,11304
51097.0,King and Queen County,VA,VA,12345
51640.0,Galax City,VA,VA,29259
32027.0,Pershing County,NV,NV,28017
21237.0,Wolfe County,KY,KY,20352
51530.0,Buena Vista City,VA,VA,5597
29045.0,Clark County,MO,MO,24446
5039.0,Dallas County,AR,AR,7336
31099.0,Kearney County,NE,NE,14879
51181.0,Surry County,VA,VA,5572
21075.0,Fulton County,KY,KY,12521
19185.0,Wayne County,IA,IA,11171
13243.0,Randolph County,GA,GA,28481
27107.0,Norman County,MN,MN,23474
27167.0,Wilkin County,MN,MN,18992
8103.0,Rio Blanco County,CO,CO,27950
17071.0,Henderson County,IL,IL,16861
47127.0,Moore County,TN,TN,17464
31093.0,Howard County,NE,NE,26008
38009.0,Bottineau County,ND,ND,6633
54013.0,Calhoun County,WV,WV,22901
13283.0,Treutlen County,GA,GA,17485
46115.0,Spink County,SD,SD,15849
20053.0,Ellsworth County,KS,KS,8648
5073.0,Lafayette County,AR,AR,20177
8109.0,Saguache County,CO,CO,18140
20145.0,Pawnee County,KS,KS,22921
46101.0,Moody County,SD,SD,19357
5147.0,Woodruff County,AR,AR,18368
17009.0,Brown County,IL,IL,8137
48377.0,Presidio County,TX,TX,28369
16007.0,Bear Lake County,ID,ID,5097
31003.0,Antelope County,NE,NE,16407
51021.0,Bland County,VA,VA,17722
54071.0,Pendleton County,WV,WV,17924
17047.0,Edwards County,IL,IL,8750
29075.0,Gentry County,MO,MO,13535
30099.0,Teton County,MT,MT,29558
19143.0,Osceola County,IA,IA,29487
21165.0,Menifee County,KY,KY,26797
29179.0,Reynolds County,MO,MO,9666
46057.0,Hamlin County,SD,SD,21009
31035.0,Clay County,NE,NE,21994
38005.0,Benson County,ND,ND,6727
29205.0,Shelby County,MO,MO,6854
47175.0,Van Buren County,TN,TN,15800
55051.0,Iron County,WI,WI,10055
20073.0,Greenwood County,KS,KS,15271
27051.0,Grant County,MN,MN,23708
29211.0,Sullivan County,MO,MO,17819
21057.0,Cumberland County,KY,KY,14369
8025.0,Crowley County,CO,CO,14283
13201.0,Miller County,GA,GA,18171
30073.0,Pondera County,MT,MT,10774
50009.0,Essex County,VT,VT,11519
20181.0,Sherman County,KS,KS,15983
42113.0,Sullivan County,PA,PA,23133
19173.0,Taylor County,IA,IA,19939
18115.0,Ohio County,IN,IN,5781
30015.0,Chouteau County,MT,MT,21282
26131.0,Ontonagon County,MI,MI,28932
20123.0,Mitchell County,KS,KS,11823
31167.0,Stanton County,NE,NE,23489
8011.0,Bent County,CO,CO,25251
48065.0,Carson County,TX,TX,12193
13263.0,Talbot County,GA,GA,26360
8047.0,Gilpin County,CO,CO,7113
20143.0,Ottawa County,KS,KS,21280
48411.0,San Saba County,TX,TX,27263
51595.0,Emporia City,VA,VA,18565
40003.0,Alfalfa County,OK,OK,25354
48169.0,Garza County,TX,TX,15183
32015.0,Lander County,NV,NV,28648
20069.0,Gray County,KS,KS,22961
51580.0,Covington City,VA,VA,14203
38073.0,Ransom County,ND,ND,23658
46087.0,McCook County,SD,SD,26253
13037.0,Calhoun County,GA,GA,20795
19009.0,Audubon County,IA,IA,28128
27081.0,Lincoln County,MN,MN,23810
22023.0,Cameron Parish,LA,LA,18489
17155.0,Putnam County,IL,IL,10546
31051.0,Dixon County,NE,NE,11852
8073.0,Lincoln County,CO,CO,7551
46123.0,Tripp County,SD,SD,11411
