county_fips,county_name,state_name,state_code,median_home_value_all,median_home_value_4br,median_home_value_5br,dem_pct,rep_pct,lean_score,gun_law_grade,gun_death_rate,population,exotic_animal_rating,allows_primates,allows_big_cats,allows_reptiles,marijuana_status,recreational_legal,medical_legal,permissiveness_score,median_home_value_all_formatted,median_home_value_4br_formatted,median_home_value_5br_formatted,political_lean,gun_law_strength
8091.0,Ouray County,CO,CO,814641.5818387135,1106813.3115999822,1503746.22787361,60.8,39.2,21.6,B,15.4,6125,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$814,642","$1,106,813","$1,503,746",Strong Democrat,Moderate
8121.0,Washington County,CO,CO,259773.78540125184,333431.3630537392,,11.9,88.1,-76.2,B,15.4,6529,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$259,774","$333,431",N/A,Strong Republican,Moderate
21039.0,Carlisle County,KY,KY,124017.1265389821,200045.09895300097,,15.8,84.2,-68.4,F,19.4,13438,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$124,017","$200,045",N/A,Strong Republican,Minimal
30065.0,Musselshell County,MT,MT,215833.98357356852,315031.40208959527,426448.5154053927,13.4,86.6,-73.2,F,23.1,25095,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$215,834","$315,031","$426,449",Strong Republican,Minimal
5013.0,Calhoun County,AR,AR,131066.08444800162,,,18.5,81.5,-63.0,F,23.3,21154,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$131,066",N/A,N/A,Strong Republican,Minimal
29199.0,Scotland County,MO,MO,120317.33520362992,158552.39009222144,,18.9,81.1,-62.2,F,23.9,13004,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$120,317","$158,552",N/A,Strong Republican,Minimal
19159.0,Ringgold County,IA,IA,172787.0122227481,,,24.0,76.0,-52.0,F,11.2,14752,Restrictive,No,No,Yes,CBD Only,No,No,1,"$172,787",N/A,N/A,Strong Republican,Minimal
8027.0,Custer County,CO,CO,401938.1927200047,644181.6395918058,808291.7326345633,31.5,68.5,-37.0,B,15.4,27658,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$401,938","$644,182","$808,292",Strong Republican,Moderate
29171.0,Putnam County,MO,MO,197500.9256084526,303536.4131477948,,14.7,85.3,-70.6,F,23.9,15592,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$197,501","$303,536",N/A,Strong Republican,Minimal
20157.0,Republic County,KS,KS,110335.9575070851,200603.55689828223,,21.2,78.8,-57.6,F,16.8,8864,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$110,336","$200,604",N/A,Strong Republican,Minimal
37095.0,Hyde County,NC,NC,197939.7532810524,360048.99242139404,,38.9,61.1,-22.2,D,16.2,29217,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$197,940","$360,049",N/A,Strong Republican,Very Weak
56017.0,Hot Springs County,WY,WY,233563.7399248044,280607.00068653765,362494.8326268715,19.0,81.0,-62.0,F,26.1,28172,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$233,564","$280,607","$362,495",Strong Republican,Minimal
31065.0,Furnas County,NE,NE,127005.07042003644,,,14.9,85.1,-70.2,F,10.5,5226,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$127,005",N/A,N/A,Strong Republican,Minimal
48103.0,Crane County,TX,TX,194289.03773001864,,,12.6,87.4,-74.8,F,15.6,20036,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$194,289",N/A,N/A,Strong Republican,Minimal
13249.0,Schley County,GA,GA,181940.6112852225,278552.68878932536,,18.7,81.3,-62.6,F,19.1,16739,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$181,941","$278,553",N/A,Strong Republican,Minimal
32017.0,Lincoln County,NV,NV,221302.97929142503,,,13.0,87.0,-74.0,B-,17.4,21648,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$221,303",N/A,N/A,Strong Republican,Moderate
42023.0,Cameron County,PA,PA,69416.61583154206,,,24.5,75.5,-51.0,C,14.4,14587,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$69,417",N/A,N/A,Strong Republican,Weak
31123.0,Morrill County,NE,NE,155456.50254786274,238161.06891304677,,15.3,84.7,-69.4,F,10.5,16749,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$155,457","$238,161",N/A,Strong Republican,Minimal
32021.0,Mineral County,NV,NV,118980.52169332244,210868.4039053206,,31.8,68.2,-36.4,B-,17.4,5645,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$118,981","$210,868",N/A,Strong Republican,Moderate
40043.0,Dewey County,OK,OK,121970.1920693611,,,9.5,90.5,-81.0,F,20.7,21299,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$121,970",N/A,N/A,Strong Republican,Minimal
55037.0,Florence County,WI,WI,188672.65545837392,,,24.9,75.1,-50.2,C,11.9,28928,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$188,673",N/A,N/A,Strong Republican,Weak
17013.0,Calhoun County,IL,IL,184489.67813410715,,,21.4,78.6,-57.2,A-,14.1,26953,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$184,490",N/A,N/A,Strong Republican,Strong
21105.0,Hickman County,KY,KY,125937.95843167733,228760.17085136063,,19.2,80.8,-61.6,F,19.4,24374,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$125,938","$228,760",N/A,Strong Republican,Minimal
48333.0,Mills County,TX,TX,382206.4169413632,,,11.5,88.5,-77.0,F,15.6,18675,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$382,206",N/A,N/A,Strong Republican,Minimal
16071.0,Oneida County,ID,ID,331449.2905545837,366339.1181725871,456053.6545889522,10.7,89.3,-78.6,F,16.3,23888,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$331,449","$366,339","$456,054",Strong Republican,Minimal
8095.0,Phillips County,CO,CO,255576.75821028123,319900.5239438032,,17.9,82.1,-64.2,B,15.4,15964,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$255,577","$319,901",N/A,Strong Republican,Moderate
30061.0,Mineral County,MT,MT,375167.1580168063,539849.9381093468,,25.2,74.8,-49.6,F,23.1,21087,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$375,167","$539,850",N/A,Strong Republican,Minimal
46091.0,Marshall County,SD,SD,224527.75844842743,,,37.8,62.2,-24.4,F,13.7,18537,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$224,528",N/A,N/A,Strong Republican,Minimal
53069.0,Wahkiakum County,WA,WA,390407.6840357464,,,40.7,59.3,-18.6,A-,10.9,18269,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$390,408",N/A,N/A,Lean Republican,Strong
16003.0,Adams County,ID,ID,497888.5945388473,,,22.1,77.9,-55.8,F,16.3,14346,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$497,889",N/A,N/A,Strong Republican,Minimal
55078.0,Menominee County,WI,WI,287573.71029205667,526976.0508806958,,81.0,19.0,62.0,C,11.9,5587,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$287,574","$526,976",N/A,Strong Democrat,Weak
48267.0,Kimble County,TX,TX,354470.9321487518,,,11.3,88.7,-77.4,F,15.6,17763,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$354,471",N/A,N/A,Strong Republican,Minimal
29087.0,Holt County,MO,MO,165967.44400533874,,,15.3,84.7,-69.4,F,23.9,14177,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$165,967",N/A,N/A,Strong Republican,Minimal
46039.0,Deuel County,SD,SD,286649.28724865866,,,23.5,76.5,-53.0,F,13.7,9079,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$286,649",N/A,N/A,Strong Republican,Minimal
16037.0,Custer County,ID,ID,365713.2830510381,535773.2324704006,703780.1642376232,22.7,77.3,-54.6,F,16.3,8348,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$365,713","$535,773","$703,780",Strong Republican,Minimal
22107.0,Tensas Parish,LA,LA,132366.04346505555,,,46.1,53.9,-7.8,F,28.2,27683,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$132,366",N/A,N/A,Lean Republican,Minimal
51017.0,Bath County,VA,VA,215710.59094008408,349790.2108420168,649084.6540707856,22.9,77.1,-54.2,B+,13.6,25215,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$215,711","$349,790","$649,085",Strong Republican,Moderate
30071.0,Phillips County,MT,MT,213888.6211535841,302011.1040977224,338462.2018834662,18.0,82.0,-64.0,F,23.1,29765,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$213,889","$302,011","$338,462",Strong Republican,Minimal
35023.0,Hidalgo County,NM,NM,86031.21757367703,,,38.2,61.8,-23.6,C+,22.7,23099,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$86,031",N/A,N/A,Strong Republican,Weak
27069.0,Kittson County,MN,MN,159217.39470940916,,,37.2,62.8,-25.6,B,10.6,15785,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$159,217",N/A,N/A,Strong Republican,Moderate
20007.0,Barber County,KS,KS,77373.00388099696,134891.65168733933,,13.4,86.6,-73.2,F,16.8,17328,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$77,373","$134,892",N/A,Strong Republican,Minimal
38045.0,Lamoure County,ND,ND,130224.90512763918,,,21.9,78.1,-56.2,F,13.0,11450,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$130,225",N/A,N/A,Strong Republican,Minimal
40053.0,Grant County,OK,OK,101941.13668700556,197686.052779353,,14.1,85.9,-71.8,F,20.7,18230,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$101,941","$197,686",N/A,Strong Republican,Minimal
28125.0,Sharkey County,MS,MS,106101.7358756726,,,68.6,31.4,37.2,F,29.4,10433,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$106,102",N/A,N/A,Strong Democrat,Minimal
31129.0,Nuckolls County,NE,NE,109475.75320866688,174620.41972720064,178365.6293972144,17.9,82.1,-64.2,F,10.5,6098,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$109,476","$174,620","$178,366",Strong Republican,Minimal
35059.0,Union County,NM,NM,116885.5328129188,,,23.3,76.7,-53.4,C+,22.7,12096,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$116,886",N/A,N/A,Strong Republican,Weak
20185.0,Stafford County,KS,KS,97964.87476569416,169039.78831492332,,24.4,75.6,-51.2,F,16.8,23710,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$97,965","$169,040",N/A,Strong Republican,Minimal
21189.0,Owsley County,KY,KY,140627.61972675903,179579.15324804254,,11.1,88.9,-77.8,F,19.4,16439,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$140,628","$179,579",N/A,Strong Republican,Minimal
29197.0,Schuyler County,MO,MO,155229.4368192753,,,17.4,82.6,-65.2,F,23.9,14087,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$155,229",N/A,N/A,Strong Republican,Minimal
20119.0,Meade County,KS,KS,120118.38962496434,178016.53743440504,204072.84752344212,29.9,70.1,-40.2,F,16.8,21021,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$120,118","$178,017","$204,073",Strong Republican,Minimal
38025.0,Dunn County,ND,ND,352885.54995212564,,,15.0,85.0,-70.0,F,13.0,11416,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$352,886",N/A,N/A,Strong Republican,Minimal
32029.0,Storey County,NV,NV,462043.442978546,612668.0268915723,,30.2,69.8,-39.6,B-,17.4,11980,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$462,043","$612,668",N/A,Strong Republican,Moderate
38103.0,Wells County,ND,ND,135573.75618879285,,,18.2,81.8,-63.6,F,13.0,28147,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$135,574",N/A,N/A,Strong Republican,Minimal
31175.0,Valley County,NE,NE,175619.45410004514,230277.7324318782,,17.7,82.3,-64.6,F,10.5,23058,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$175,619","$230,278",N/A,Strong Republican,Minimal
20093.0,Kearny County,KS,KS,188104.71496772557,233625.1880022765,281014.92547196994,19.4,80.6,-61.2,F,16.8,16101,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$188,105","$233,625","$281,015",Strong Republican,Minimal
46045.0,Edmunds County,SD,SD,214935.66098676404,,,19.2,80.8,-61.6,F,13.7,12950,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$214,936",N/A,N/A,Strong Republican,Minimal
53013.0,Columbia County,WA,WA,266909.0063931755,,,27.6,72.4,-44.8,A-,10.9,14122,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$266,909",N/A,N/A,Strong Republican,Strong
46031.0,Corson County,SD,SD,158941.1566493515,237556.57085538763,,44.0,56.0,-12.0,F,13.7,17576,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$158,941","$237,557",N/A,Lean Republican,Minimal
48319.0,Mason County,TX,TX,363200.8927825866,,,17.2,82.8,-65.6,F,15.6,27433,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$363,201",N/A,N/A,Strong Republican,Minimal
27125.0,Red Lake County,MN,MN,202359.0217241072,,,31.1,68.9,-37.8,B,10.6,6089,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$202,359",N/A,N/A,Strong Republican,Moderate
38081.0,Sargent County,ND,ND,168896.28140659098,,,33.4,66.6,-33.2,F,13.0,9578,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$168,896",N/A,N/A,Strong Republican,Minimal
17151.0,Pope County,IL,IL,144190.0574538552,,,19.7,80.3,-60.6,A-,14.1,14127,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$144,190",N/A,N/A,Strong Republican,Strong
40045.0,Ellis County,OK,OK,94766.33288239042,199687.3802268696,,11.1,88.9,-77.8,F,20.7,15487,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$94,766","$199,687",N/A,Strong Republican,Minimal
20081.0,Haskell County,KS,KS,173385.89733207808,223427.23134912303,255558.1400756626,17.5,82.5,-65.0,F,16.8,5155,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$173,386","$223,427","$255,558",Strong Republican,Minimal
46025.0,Clark County,SD,SD,210586.44212409816,,,23.1,76.9,-53.8,F,13.7,6958,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$210,586",N/A,N/A,Strong Republican,Minimal
29103.0,Knox County,MO,MO,183327.2705515824,197717.9481469929,,17.4,82.6,-65.2,F,23.9,15693,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$183,327","$197,718",N/A,Strong Republican,Minimal
27077.0,Lake of the Woods County,MN,MN,215233.7068601159,,,26.1,73.9,-47.8,B,10.6,11344,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$215,234",N/A,N/A,Strong Republican,Moderate
38019.0,Cavalier County,ND,ND,161904.70068494338,,,25.2,74.8,-49.6,F,13.0,10779,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$161,905",N/A,N/A,Strong Republican,Minimal
48151.0,Fisher County,TX,TX,97586.93388467022,,,17.6,82.4,-64.8,F,15.6,27528,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$97,587",N/A,N/A,Strong Republican,Minimal
17069.0,Hardin County,IL,IL,100313.84398479662,,,18.8,81.2,-62.4,A-,14.1,26447,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$100,314",N/A,N/A,Strong Republican,Strong
19003.0,Adams County,IA,IA,158283.97013596084,,,27.5,72.5,-45.0,F,11.2,8830,Restrictive,No,No,Yes,CBD Only,No,No,1,"$158,284",N/A,N/A,Strong Republican,Minimal
51720.0,Norton City,VA,VA,124524.32697435725,195899.5974536636,,28.1,71.9,-43.8,B+,13.6,14046,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$124,524","$195,900",N/A,Strong Republican,Moderate
31029.0,Chase County,NE,NE,199797.9319007269,260042.15631336856,,11.0,89.0,-78.0,F,10.5,14794,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$199,798","$260,042",N/A,Strong Republican,Minimal
13101.0,Echols County,GA,GA,165797.4291699264,,,8.9,91.1,-82.2,F,19.1,28043,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$165,797",N/A,N/A,Strong Republican,Minimal
30097.0,Sweet Grass County,MT,MT,457502.3036031572,615574.7165150823,716803.987942953,22.7,77.3,-54.6,F,23.1,5441,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$457,502","$615,575","$716,804",Strong Republican,Minimal
2195.0,Petersburg Borough,AK,AK,361319.117780082,,,,,,F,24.5,27424,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$361,319",N/A,N/A,Unknown,Minimal
16061.0,Lewis County,ID,ID,274547.7957807561,324162.4226996988,,16.9,83.1,-66.2,F,16.3,27309,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$274,548","$324,162",N/A,Strong Republican,Minimal
20183.0,Smith County,KS,KS,103991.06810024224,162979.29320368564,208096.64940401784,11.6,88.4,-76.8,F,16.8,19478,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$103,991","$162,979","$208,097",Strong Republican,Minimal
31105.0,Kimball County,NE,NE,160817.03176736858,187878.3771439762,208077.86813536956,16.0,84.0,-68.0,F,10.5,28742,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$160,817","$187,878","$208,078",Strong Republican,Minimal
35003.0,Catron County,NM,NM,206070.6762179608,,,24.6,75.4,-50.8,C+,22.7,9628,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$206,071",N/A,N/A,Strong Republican,Weak
48197.0,Hardeman County,TX,TX,61730.00749306731,,,13.5,86.5,-73.0,F,15.6,11370,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$61,730",N/A,N/A,Strong Republican,Minimal
29129.0,Mercer County,MO,MO,133050.59139906746,,,13.2,86.8,-73.6,F,23.9,14528,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$133,051",N/A,N/A,Strong Republican,Minimal
30091.0,Sheridan County,MT,MT,166317.76880710264,203042.553247633,278471.0610956153,27.8,72.2,-44.4,F,23.1,22332,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$166,318","$203,043","$278,471",Strong Republican,Minimal
8023.0,Costilla County,CO,CO,183085.34201107372,261891.93610943295,,57.6,42.4,15.2,B,15.4,16565,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$183,085","$261,892",N/A,Lean Democrat,Moderate
20141.0,Osborne County,KS,KS,84289.48712456343,144692.13355466136,,16.1,83.9,-67.8,F,16.8,13179,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$84,289","$144,692",N/A,Strong Republican,Minimal
48023.0,Baylor County,TX,TX,116507.03922442932,,,10.7,89.3,-78.6,F,15.6,21013,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$116,507",N/A,N/A,Strong Republican,Minimal
40129.0,Roger Mills County,OK,OK,181431.0683136791,,,9.4,90.6,-81.2,F,20.7,27499,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$181,431",N/A,N/A,Strong Republican,Minimal
48211.0,Hemphill County,TX,TX,163407.58150071464,,,12.0,88.0,-76.0,F,15.6,21843,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$163,408",N/A,N/A,Strong Republican,Minimal
31181.0,Webster County,NE,NE,133011.64243397026,213164.26271654863,253483.72683699048,17.0,83.0,-66.0,F,10.5,28952,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$133,012","$213,164","$253,484",Strong Republican,Minimal
37177.0,Tyrrell County,NC,NC,164664.17513268537,206189.41883467237,,39.1,60.9,-21.8,D,16.2,26030,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$164,664","$206,189",N/A,Strong Republican,Very Weak
48435.0,Sutton County,TX,TX,161910.6637589175,,,15.6,84.4,-68.8,F,15.6,5392,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$161,911",N/A,N/A,Strong Republican,Minimal
46007.0,Bennett County,SD,SD,198145.9816139284,,,36.5,63.5,-27.0,F,13.7,17130,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$198,146",N/A,N/A,Strong Republican,Minimal
38031.0,Foster County,ND,ND,178633.67033091924,,,20.2,79.8,-59.6,F,13.0,23171,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$178,634",N/A,N/A,Strong Republican,Minimal
20019.0,Chautauqua County,KS,KS,87511.92075123994,170751.89628738418,,14.0,86.0,-72.0,F,16.8,28758,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$87,512","$170,752",N/A,Strong Republican,Minimal
31125.0,Nance County,NE,NE,193348.4380558461,,,19.4,80.6,-61.2,F,10.5,15449,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$193,348",N/A,N/A,Strong Republican,Minimal
48275.0,Knox County,TX,TX,83533.94309320954,,,14.3,85.7,-71.4,F,15.6,22522,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$83,534",N/A,N/A,Strong Republican,Minimal
48383.0,Reagan County,TX,TX,169285.5927961454,,,14.3,85.7,-71.4,F,15.6,26125,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$169,286",N/A,N/A,Strong Republican,Minimal
27155.0,Traverse County,MN,MN,140367.2356385521,,,33.9,66.1,-32.2,B,10.6,12418,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$140,367",N/A,N/A,Strong Republican,Moderate
40059.0,Harper County,OK,OK,71246.52467540129,,,10.3,89.7,-79.4,F,20.7,27746,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$71,247",N/A,N/A,Strong Republican,Minimal
48461.0,Upton County,TX,TX,106027.48925593006,,,11.4,88.6,-77.2,F,15.6,7454,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$106,027",N/A,N/A,Strong Republican,Minimal
30039.0,Granite County,MT,MT,431882.7661773733,694947.2503966284,,27.4,72.6,-45.2,F,23.1,25058,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$431,883","$694,947",N/A,Strong Republican,Minimal
38029.0,Emmons County,ND,ND,138297.7466119748,,,10.8,89.2,-78.4,F,13.0,22761,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$138,298",N/A,N/A,Strong Republican,Minimal
48081.0,Coke County,TX,TX,131959.79869651378,,,9.8,90.2,-80.4,F,15.6,20223,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$131,960",N/A,N/A,Strong Republican,Minimal
48129.0,Donley County,TX,TX,105110.22857462404,,,10.1,89.9,-79.8,F,15.6,11701,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$105,110",N/A,N/A,Strong Republican,Minimal
31083.0,Harlan County,NE,NE,152807.16366802074,199019.3923315989,,15.7,84.3,-68.6,F,10.5,7597,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$152,807","$199,019",N/A,Strong Republican,Minimal
48271.0,Kinney County,TX,TX,112363.2723524191,,,23.8,76.2,-52.4,F,15.6,5141,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$112,363",N/A,N/A,Strong Republican,Minimal
48095.0,Concho County,TX,TX,158964.45775498636,,,12.4,87.6,-75.2,F,15.6,7659,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$158,964",N/A,N/A,Strong Republican,Minimal
20207.0,Woodson County,KS,KS,103179.27124400204,152831.3034321412,,62.1,37.9,24.2,F,16.8,25980,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$103,179","$152,831",N/A,Strong Democrat,Minimal
48417.0,Shackelford County,TX,TX,151425.9966420436,,,8.4,91.6,-83.2,F,15.6,14031,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$151,426",N/A,N/A,Strong Republican,Minimal
48295.0,Lipscomb County,TX,TX,108062.99438045415,,,9.3,90.7,-81.4,F,15.6,20037,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$108,063",N/A,N/A,Strong Republican,Minimal
6091.0,Sierra County,CA,CA,325594.5562260502,406368.402979183,,37.6,62.4,-24.8,A,9.0,18970,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$325,595","$406,368",N/A,Strong Republican,Strong
30025.0,Fallon County,MT,MT,174723.35955674658,224006.48186857585,256411.69338853692,11.1,88.9,-77.8,F,23.1,10661,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$174,723","$224,006","$256,412",Strong Republican,Minimal
46059.0,Hand County,SD,SD,246077.1444498508,251262.56598612995,394248.2059692321,21.0,79.0,-58.0,F,13.7,11142,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$246,077","$251,263","$394,248",Strong Republican,Minimal
38063.0,Nelson County,ND,ND,143981.3714595453,,,33.7,66.3,-32.6,F,13.0,17109,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$143,981",N/A,N/A,Strong Republican,Minimal
38011.0,Bowman County,ND,ND,174553.81924004882,,,13.0,87.0,-74.0,F,13.0,27010,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$174,554",N/A,N/A,Strong Republican,Minimal
31163.0,Sherman County,NE,NE,185795.0796149505,229414.3602129739,,19.6,80.4,-60.8,F,10.5,13787,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$185,795","$229,414",N/A,Strong Republican,Minimal
46105.0,Perkins County,SD,SD,164468.04461748432,208424.87105699163,311491.5420676746,14.5,85.5,-71.0,F,13.7,15096,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$164,468","$208,425","$311,492",Strong Republican,Minimal
46117.0,Stanley County,SD,SD,302118.80864941975,,,26.2,73.8,-47.6,F,13.7,13472,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$302,119",N/A,N/A,Strong Republican,Minimal
20105.0,Lincoln County,KS,KS,122983.6611510797,183778.9769679924,,17.3,82.7,-65.4,F,16.8,21807,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$122,984","$183,779",N/A,Strong Republican,Minimal
48087.0,Collingsworth County,TX,TX,77185.4110914958,,,11.4,88.6,-77.2,F,15.6,28383,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$77,185",N/A,N/A,Strong Republican,Minimal
48105.0,Crockett County,TX,TX,86795.88426596335,,,22.8,77.2,-54.4,F,15.6,9249,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$86,796",N/A,N/A,Strong Republican,Minimal
13007.0,Baker County,GA,GA,134600.2187820792,,,40.1,59.9,-19.8,F,19.1,19949,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$134,600",N/A,N/A,Lean Republican,Minimal
20089.0,Jewell County,KS,KS,103657.85467871286,153484.75506348125,,11.4,88.6,-77.2,F,16.8,6750,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$103,658","$153,485",N/A,Strong Republican,Minimal
31061.0,Franklin County,NE,NE,138177.62699833594,221320.46319336057,,14.9,85.1,-70.2,F,10.5,26141,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$138,178","$221,320",N/A,Strong Republican,Minimal
20047.0,Edwards County,KS,KS,81034.25086867106,121902.79849477804,,17.0,83.0,-66.0,F,16.8,23351,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$81,034","$121,903",N/A,Strong Republican,Minimal
